datetime,time,tem,dew_point,humidity,pressure,wind_dr,wind_sp,condition
2017/2/1,18,23,13,53,1020,1,3,5
2017/2/1,19,22,13,57,1020,1,3,5
2017/2/1,20,19,15,66,1022,2,1,4
2017/2/1,21,21,13,60,1021,1,5,5
2017/2/1,22,20,12,60,1022,2,5,5
2017/2/1,23,17,15,85,1023,1,1,2
2017/2/2,0,19,13,68,1023,16,4,5
2017/2/2,1,18,13,73,1023,16,3,5
2017/2/2,2,17,15,88,1023,0,0,2
2017/2/2,3,18,12,68,1022,2,3,5
2017/2/2,4,18,11,64,1022,1,5,5
2017/2/2,5,17,12,67,1023,14,1,2
2017/2/2,6,17,11,68,1023,1,4,5
2017/2/2,7,16,10,68,1023,1,4,5
2017/2/2,8,16,11,66,1024,3,2,3
2017/2/2,9,17,10,63,1024,1,4,5
2017/2/2,10,19,11,60,1025,3,3,5
2017/2/2,11,18,12,63,1025,16,2,8
2017/2/2,12,20,11,56,1023,6,3,4
2017/2/2,13,19,12,64,1022,8,3,4
2017/2/2,14,18,14,70,1021,16,1,3
2017/2/2,15,20,12,60,1020,10,4,5
2017/2/2,16,19,13,68,1020,11,5,5
2017/2/2,17,18,14,68,1020,5,2,3
2017/2/2,18,18,14,77,1021,12,4,5
2017/2/2,19,18,14,77,1021,12,5,5
2017/2/2,20,16,13,79,1022,3,3,8
2017/2/2,21,17,13,77,1022,16,5,6
2017/2/2,22,17,13,77,1022,13,6,6
2017/2/2,23,16,13,78,1023,3,1,2
2017/2/3,0,17,12,72,1022,13,7,4
2017/2/3,1,17,12,72,1022,13,5,4
2017/2/3,2,16,12,70,1022,5,2,2
2017/2/3,3,16,11,72,1022,13,5,4
2017/2/3,4,16,11,72,1021,16,4,4
2017/2/3,5,15,12,71,1021,3,2,2
2017/2/3,6,16,11,72,1021,2,2,4
2017/2/3,7,16,10,68,1021,2,3,6
2017/2/3,8,15,12,70,1022,4,2,3
2017/2/3,9,17,11,68,1022,2,3,6
2017/2/3,10,17,11,68,1022,1,4,5
2017/2/3,11,17,12,65,1023,4,2,3
2017/2/3,12,19,12,64,1021,1,3,5
2017/2/3,13,20,12,60,1020,1,4,6
2017/2/3,14,20,12,52,1019,5,1,3
2017/2/3,15,21,12,56,1018,2,2,5
2017/2/3,16,21,13,60,1017,8,2,6
2017/2/3,17,20,11,46,1018,3,2,3
2017/2/3,18,20,13,64,1018,7,2,5
2017/2/3,19,19,14,73,1018,11,2,5
2017/2/3,20,18,12,63,1019,1,1,3
2017/2/3,21,17,13,77,1019,12,3,5
2017/2/3,22,18,14,77,1019,12,3,5
2017/2/3,23,18,14,77,1019,12,2,5
2017/2/4,0,18,13,73,1019,13,2,5
2017/2/4,1,18,12,68,1019,16,3,5
2017/2/4,2,16,14,82,1019,3,2,2
2017/2/4,3,17,12,72,1017,16,3,5
2017/2/4,4,17,13,77,1017,16,3,5
2017/2/4,5,16,14,82,1017,4,2,2
2017/2/4,6,16,13,82,1017,6,1,3
2017/2/4,7,16,13,82,1017,2,3,3
2017/2/4,8,16,14,85,1018,3,1,3
2017/2/4,9,19,13,68,1018,3,2,3
2017/2/4,10,20,14,68,1018,8,3,3
2017/2/4,11,20,13,52,1017,15,2,4
2017/2/4,12,21,13,60,1015,8,2,3
2017/2/4,13,21,13,60,1015,8,2,3
2017/2/4,14,24,14,41,1014,13,2,3
2017/2/4,15,21,15,68,1012,10,4,5
2017/2/4,16,20,15,73,1013,7,3,3
2017/2/4,17,20,16,68,1014,8,1,9
2017/2/4,18,17,16,94,1015,4,6,11
2017/2/4,19,17,16,94,1015,3,3,10
2017/2/4,20,17,17,98,1015,15,2,9
2017/2/4,21,18,16,88,1015,2,3,10
2017/2/4,22,18,16,88,1014,2,2,10
2017/2/4,23,17,16,94,1014,2,1,1
2017/2/5,0,18,16,88,1013,8,3,5
2017/2/5,1,18,16,88,1014,4,7,8
2017/2/5,2,17,16,98,1014,4,2,1
2017/2/5,3,18,16,88,1014,1,3,1
2017/2/5,4,17,16,94,1013,16,3,1
2017/2/5,5,17,16,97,1013,15,2,1
2017/2/5,6,18,16,88,1014,4,4,1
2017/2/5,7,18,16,88,1015,14,4,4
2017/2/5,8,17,16,98,1015,8,1,1
2017/2/5,9,18,16,88,1015,14,2,3
2017/2/5,10,18,16,88,1015,14,5,3
2017/2/5,11,21,17,75,1015,14,2,3
2017/2/5,12,20,16,78,1014,17,6,4
2017/2/5,13,22,16,69,1013,17,5,0
2017/2/5,14,22,18,69,1012,11,2,0
2017/2/5,15,23,16,65,1011,17,3,7
2017/2/5,16,22,16,69,1011,17,3,7
2017/2/5,17,22,17,70,1012,12,2,3
2017/2/5,18,21,16,73,1013,10,2,7
2017/2/5,19,21,17,78,1013,12,3,3
2017/2/5,20,20,17,77,1014,13,1,1
2017/2/5,21,20,18,88,1014,8,2,3
2017/2/5,22,19,16,83,1014,14,2,5
2017/2/5,23,18,17,87,1015,4,1,1
2017/2/6,0,19,17,88,1014,7,2,4
2017/2/6,1,19,16,83,1015,6,1,4
2017/2/6,2,18,16,87,1015,5,1,2
2017/2/6,3,19,15,78,1015,10,2,3
2017/2/6,4,18,15,83,1014,16,3,3
2017/2/6,5,17,16,87,1015,3,1,2
2017/2/6,6,18,15,83,1015,16,3,4
2017/2/6,7,18,15,83,1015,2,1,4
2017/2/6,8,18,16,87,1016,5,1,3
2017/2/6,9,19,15,78,1016,2,3,3
2017/2/6,10,20,15,73,1017,2,2,3
2017/2/6,11,22,15,53,1017,1,1,6
2017/2/6,12,21,16,73,1016,7,4,0
2017/2/6,13,22,16,69,1014,8,3,0
2017/2/6,14,22,15,54,1014,5,1,3
2017/2/6,15,22,17,73,1013,9,4,6
2017/2/6,16,21,17,78,1013,8,6,3
2017/2/6,17,20,14,59,1014,5,2,3
2017/2/6,18,22,14,60,1013,6,2,3
2017/2/6,19,21,14,64,1014,16,5,3
2017/2/6,20,18,12,62,1016,3,1,8
2017/2/6,21,19,12,64,1016,16,5,3
2017/2/6,22,18,12,68,1016,13,6,3
2017/2/6,23,17,13,70,1017,1,2,2
2017/2/7,0,18,12,68,1016,13,6,3
2017/2/7,1,18,12,68,1016,16,4,3
2017/2/7,2,16,12,68,1017,15,1,2
2017/2/7,3,18,11,64,1016,16,5,3
2017/2/7,4,18,11,64,1016,16,3,3
2017/2/7,5,16,10,60,1016,1,3,2
2017/2/7,6,17,10,63,1016,13,5,3
2017/2/7,7,17,10,63,1017,13,4,3
2017/2/7,8,16,9,51,1018,1,2,8
2017/2/7,9,18,7,49,1018,16,5,3
2017/2/7,10,18,8,52,1019,16,3,5
2017/2/7,11,18,10,49,1019,1,2,3
2017/2/7,12,20,9,49,1018,16,5,5
2017/2/7,13,21,10,49,1016,13,5,5
2017/2/7,14,19,11,50,1016,2,4,3
2017/2/7,15,22,12,53,1014,13,5,5
2017/2/7,16,21,12,56,1014,13,5,5
2017/2/7,17,19,11,55,1015,5,2,3
2017/2/7,18,20,11,56,1015,16,4,3
2017/2/7,19,20,10,52,1015,13,5,3
2017/2/7,20,17,12,63,1016,1,2,3
2017/2/7,21,17,12,72,1016,5,4,8
2017/2/7,22,18,11,64,1016,5,4,8
2017/2/7,23,17,12,64,1016,2,3,2
2017/2/8,0,18,11,64,1016,16,5,3
2017/2/8,1,18,11,64,1015,16,5,4
2017/2/8,2,17,12,72,1016,6,3,4
2017/2/8,3,18,11,64,1016,1,2,3
2017/2/8,4,18,12,68,1015,1,4,8
2017/2/8,5,16,14,81,1016,15,1,2
2017/2/8,6,17,11,68,1015,5,5,8
2017/2/8,7,17,11,68,1016,2,4,3
2017/2/8,8,17,14,77,1017,5,1,3
2017/2/8,9,18,12,68,1017,13,5,4
2017/2/8,10,19,13,68,1018,3,3,4
2017/2/8,11,19,14,63,1018,1,2,3
2017/2/8,12,20,13,64,1017,7,2,4
2017/2/8,13,20,14,68,1016,17,4,4
2017/2/8,14,21,14,58,1016,7,1,8
2017/2/8,15,20,13,64,1015,4,5,3
2017/2/8,16,20,13,64,1015,4,5,3
2017/2/8,17,19,14,64,1015,4,3,8
2017/2/8,18,16,14,88,1016,4,7,8
2017/2/8,19,15,13,88,1017,4,6,10
2017/2/8,20,16,15,90,1018,14,2,10
2017/2/8,21,13,12,94,1019,4,7,10
2017/2/8,22,14,12,88,1019,15,6,8
2017/2/8,23,14,13,90,1020,4,3,2
2017/2/9,0,14,11,82,1020,3,6,8
2017/2/9,1,13,9,77,1020,3,7,8
2017/2/9,2,12,9,74,1020,4,3,2
2017/2/9,3,13,7,67,1021,3,6,3
2017/2/9,4,12,5,62,1021,3,7,5
2017/2/9,5,11,6,64,1021,4,4,2
2017/2/9,6,11,3,58,1022,3,8,5
2017/2/9,7,10,3,62,1023,3,7,5
2017/2/9,8,10,3,52,1022,4,3,3
2017/2/9,9,11,3,58,1023,3,8,5
2017/2/9,10,12,2,51,1023,3,9,5
2017/2/9,11,12,2,40,1023,14,5,4
2017/2/9,12,14,3,48,1023,3,7,5
2017/2/9,13,15,2,42,1021,15,7,5
2017/2/9,14,15,3,36,1020,4,3,2
2017/2/9,15,16,2,39,1019,3,8,5
2017/2/9,16,15,2,42,1019,15,7,5
2017/2/9,17,14,3,35,1019,4,4,2
2017/2/9,18,14,2,44,1019,1,7,5
2017/2/9,19,13,2,47,1020,1,8,5
2017/2/9,20,12,3,42,1021,15,3,2
2017/2/9,21,12,3,42,1021,15,3,2
2017/2/9,22,10,1,54,1023,3,6,5
2017/2/9,23,10,0,38,1023,15,5,2
2017/2/10,0,10,0,50,1023,3,6,5
2017/2/10,1,10,0,50,1023,3,7,5
2017/2/10,2,9,0,40,1023,15,3,2
2017/2/10,3,9,0,54,1023,1,6,5
2017/2/10,4,9,0,54,1023,3,7,5
2017/2/10,5,9,0,43,1022,4,3,2
2017/2/10,6,9,0,54,1023,3,6,5
2017/2/10,7,9,0,54,1024,1,7,7
2017/2/10,8,9,-1,38,1025,15,4,3
2017/2/10,9,10,-1,47,1025,1,6,7
2017/2/10,10,10,-2,43,1025,1,7,7
2017/2/10,11,11,0,34,1025,15,4,3
2017/2/10,12,12,-1,41,1025,3,6,7
2017/2/10,13,13,-1,38,1024,15,5,7
2017/2/10,14,13,1,31,1023,3,3,3
2017/2/10,15,14,-1,36,1023,1,6,7
2017/2/10,16,14,-1,36,1022,1,5,7
2017/2/10,17,13,1,32,1022,14,4,8
2017/2/10,18,13,-1,38,1023,3,6,5
2017/2/10,19,13,0,41,1024,3,5,5
2017/2/10,20,12,1,33,1025,15,3,8
2017/2/10,21,13,-1,38,1025,1,6,5
2017/2/10,22,13,0,41,1025,3,6,5
2017/2/10,23,12,0,31,1025,4,3,2
2017/2/11,0,12,-1,41,1026,1,5,5
2017/2/11,1,11,-1,44,1026,1,7,5
2017/2/11,2,10,0,35,1026,15,5,2
2017/2/11,3,11,-1,44,1026,3,7,5
2017/2/11,4,10,-1,47,1026,3,5,5
2017/2/11,5,10,0,38,1026,4,3,2
2017/2/11,6,10,-1,47,1026,1,7,5
2017/2/11,7,9,0,54,1027,1,5,5
2017/2/11,8,9,0,38,1028,15,2,4
2017/2/11,9,11,0,47,1028,1,5,5
2017/2/11,10,12,0,44,1029,2,6,5
2017/2/11,11,13,1,31,1028,15,1,2
2017/2/11,12,15,0,36,1028,15,4,5
2017/2/11,13,16,0,34,1026,4,4,5
2017/2/11,14,17,1,23,1025,1,2,2
2017/2/11,15,17,1,34,1024,15,3,5
2017/2/11,16,17,4,42,1024,14,4,5
2017/2/11,17,17,1,23,1025,15,2,2
2017/2/11,18,16,0,34,1025,15,4,5
2017/2/11,19,14,1,41,1025,15,3,5
2017/2/11,20,14,4,40,1026,1,2,2
2017/2/11,21,13,2,47,1026,5,2,5
2017/2/11,22,13,2,47,1027,16,3,5
2017/2/11,23,13,6,52,1028,15,1,2
2017/2/12,0,12,4,58,1027,13,3,5
2017/2/12,1,12,5,62,1027,5,3,5
2017/2/12,2,11,7,67,1028,4,1,2
2017/2/12,3,12,5,62,1027,2,1,7
2017/2/12,4,11,5,67,1027,1,2,7
2017/2/12,5,11,8,73,1027,15,2,2
2017/2/12,6,11,6,71,1027,1,2,7
2017/2/12,7,11,6,71,1028,1,3,0
2017/2/12,8,11,6,63,1028,15,1,2
2017/2/12,9,13,3,51,1028,3,5,5
2017/2/12,10,15,2,42,1029,1,4,5
2017/2/12,11,16,2,27,1029,16,1,2
2017/2/12,12,17,1,34,1027,4,3,5
2017/2/12,13,18,1,32,1026,15,4,5
2017/2/12,14,19,4,24,1025,11,2,2
2017/2/12,15,18,4,40,1024,14,5,5
2017/2/12,16,18,4,40,1024,17,4,5
2017/2/12,17,18,5,30,1024,13,1,2
2017/2/12,18,17,5,45,1024,14,3,5
2017/2/12,19,16,3,42,1025,3,1,5
2017/2/12,20,15,6,48,1026,1,1,2
2017/2/12,21,14,6,59,1026,16,3,5
2017/2/12,22,14,7,63,1026,13,3,5
2017/2/12,23,13,8,62,1027,14,1,2
2017/2/13,0,13,7,67,1027,13,2,5
2017/2/13,1,13,8,72,1027,16,3,5
2017/2/13,2,13,9,74,1027,15,1,2
2017/2/13,3,12,8,77,1026,1,2,5
2017/2/13,4,12,8,77,1026,1,2,5
2017/2/13,5,12,9,80,1027,15,1,2
2017/2/13,6,11,8,82,1027,1,1,5
2017/2/13,7,10,8,87,1027,3,2,7
2017/2/13,8,12,8,70,1028,4,1,2
2017/2/13,9,14,9,72,1028,3,4,5
2017/2/13,10,16,6,52,1028,1,5,5
2017/2/13,11,18,5,32,1029,3,1,2
2017/2/13,12,19,4,37,1027,15,3,5
2017/2/13,13,21,5,35,1026,3,3,5
2017/2/13,14,21,5,24,1026,15,2,2
2017/2/13,15,20,7,43,1025,8,3,5
2017/2/13,16,20,8,46,1025,10,4,5
2017/2/13,17,18,9,45,1026,12,2,2
2017/2/13,18,17,10,63,1025,11,5,5
2017/2/13,19,16,10,68,1026,12,5,5
2017/2/13,20,16,9,55,1027,1,3,2
2017/2/13,21,15,8,63,1027,13,5,5
2017/2/13,22,15,8,63,1027,16,4,5
2017/2/13,23,15,11,71,1028,2,1,2
2017/2/14,0,15,9,67,1028,16,4,5
2017/2/14,1,15,9,67,1028,2,2,5
2017/2/14,2,15,9,59,1028,2,1,2
2017/2/14,3,14,8,67,1027,6,1,5
2017/2/14,4,14,8,67,1028,1,2,5
2017/2/14,5,15,6,42,1028,5,1,2
2017/2/14,6,14,8,67,1028,0,0,5
2017/2/14,7,14,7,63,1029,1,3,5
2017/2/14,8,15,6,40,1030,15,3,3
2017/2/14,9,16,7,55,1030,2,4,5
2017/2/14,10,19,7,46,1030,1,5,5
2017/2/14,11,20,5,27,1030,15,1,6
2017/2/14,12,23,6,33,1028,6,2,6
2017/2/14,13,23,6,33,1028,6,2,6
2017/2/14,14,23,5,20,1027,1,2,4
2017/2/14,15,21,9,46,1026,8,3,6
2017/2/14,16,20,11,56,1026,10,5,6
2017/2/14,17,20,9,35,1027,13,1,2
2017/2/14,18,18,9,56,1026,11,4,6
2017/2/14,19,18,10,59,1027,11,4,6
2017/2/14,20,17,7,39,1028,2,2,2
2017/2/14,21,17,6,48,1028,13,5,5
2017/2/14,22,17,7,52,1028,16,3,5
2017/2/14,23,16,10,60,1029,3,2,2
2017/2/15,0,16,9,63,1028,16,3,5
2017/2/15,1,16,9,63,1028,16,3,5
2017/2/15,2,15,8,52,1027,2,2,2
2017/2/15,3,14,8,67,1027,5,2,5
2017/2/15,4,14,7,63,1026,13,3,5
2017/2/15,5,14,7,63,1026,13,2,5
2017/2/15,6,13,6,63,1027,0,0,5
2017/2/15,7,14,7,63,1027,0,0,5
2017/2/15,8,16,6,43,1028,3,1,2
2017/2/15,9,17,6,48,1028,1,2,5
2017/2/15,10,19,6,43,1028,2,2,5
2017/2/15,11,20,7,29,1028,1,2,2
2017/2/15,12,19,7,46,1027,7,4,5
2017/2/15,13,20,8,46,1026,9,4,5
2017/2/15,14,23,8,25,1025,4,1,2
2017/2/15,15,20,9,49,1024,10,3,5
2017/2/15,16,20,10,52,1023,10,4,5
2017/2/15,17,22,8,31,1023,11,1,2
2017/2/15,18,18,11,64,1023,10,4,5
2017/2/15,19,18,12,68,1023,10,3,5
2017/2/15,20,18,6,36,1024,1,2,2
2017/2/15,21,17,12,72,1024,11,3,5
2017/2/15,22,17,7,52,1025,13,4,5
2017/2/15,23,16,10,57,1025,15,1,2
2017/2/16,0,17,7,52,1024,13,3,5
2017/2/16,1,17,10,63,1023,13,3,5
2017/2/16,2,15,12,72,1023,4,1,2
2017/2/16,3,15,10,72,1022,2,2,5
2017/2/16,4,16,10,68,1022,6,1,5
2017/2/16,5,15,12,79,1022,15,2,2
2017/2/16,6,14,11,82,1022,4,2,5
2017/2/16,7,14,11,82,1023,15,2,7
2017/2/16,8,15,12,76,1023,14,1,2
2017/2/16,9,18,11,64,1023,1,2,5
2017/2/16,10,20,12,60,1023,6,2,5
2017/2/16,11,21,12,45,1023,3,2,2
2017/2/16,12,20,13,64,1022,7,3,5
2017/2/16,13,21,13,60,1021,8,3,5
2017/2/16,14,24,13,38,1020,13,2,4
2017/2/16,15,22,14,60,1019,8,3,5
2017/2/16,16,22,15,64,1019,10,4,5
2017/2/16,17,22,14,50,1019,11,2,2
2017/2/16,18,19,15,78,1019,11,4,5
2017/2/16,19,18,16,88,1019,11,4,5
2017/2/16,20,19,14,69,1020,16,1,2
2017/2/16,21,18,16,88,1020,6,1,5
2017/2/16,22,17,15,88,1020,11,2,5
2017/2/16,23,18,11,55,1021,1,1,2
2017/2/17,0,18,15,83,1020,8,1,5
2017/2/17,1,17,15,88,1020,11,2,5
2017/2/17,2,16,12,68,1020,15,1,2
2017/2/17,3,16,12,77,1020,0,0,5
2017/2/17,4,15,13,88,1020,15,2,5
2017/2/17,5,16,14,85,1020,17,1,2
2017/2/17,6,15,11,77,1021,1,2,5
2017/2/17,7,15,11,77,1021,2,2,5
2017/2/17,8,17,14,81,1022,1,1,2
2017/2/17,9,19,11,60,1022,1,4,7
2017/2/17,10,22,12,53,1022,3,4,5
2017/2/17,11,24,14,42,1022,16,2,6
2017/2/17,12,22,15,64,1021,7,4,7
2017/2/17,13,23,14,57,1020,7,3,7
2017/2/17,14,26,12,30,1020,12,2,4
2017/2/17,15,24,14,53,1018,8,3,5
2017/2/17,16,23,14,57,1018,10,3,5
2017/2/17,17,24,13,42,1019,11,2,3
2017/2/17,18,20,17,83,1019,12,5,5
2017/2/17,19,20,16,78,1019,12,4,5
2017/2/17,20,20,15,61,1020,0,0,2
2017/2/17,21,19,16,83,1021,11,2,5
2017/2/17,22,18,16,88,1021,11,2,5
2017/2/17,23,19,14,68,1021,3,1,2
2017/2/18,0,18,16,88,1021,11,2,5
2017/2/18,1,18,16,88,1021,6,1,5
2017/2/18,2,18,14,67,1022,5,1,2
2017/2/18,3,17,16,94,1021,0,0,5
2017/2/18,4,17,15,88,1021,14,1,5
2017/2/18,5,17,13,68,1021,14,1,2
2017/2/18,6,17,15,88,1021,6,1,5
2017/2/18,7,18,13,73,1022,3,2,5
2017/2/18,8,17,13,72,1023,14,1,2
2017/2/18,9,21,13,60,1023,1,2,5
2017/2/18,10,22,15,64,1023,17,2,0
2017/2/18,11,25,14,43,1022,11,1,2
2017/2/18,12,23,15,61,1021,10,3,0
2017/2/18,13,24,15,57,1020,10,3,0
2017/2/18,14,27,12,30,1019,3,1,2
2017/2/18,15,23,15,61,1018,10,5,5
2017/2/18,16,22,17,73,1018,10,5,5
2017/2/18,17,25,14,41,1018,1,2,2
2017/2/18,18,20,18,88,1018,10,3,5
2017/2/18,19,20,18,88,1019,10,4,5
2017/2/18,20,19,15,73,1020,1,2,2
2017/2/18,21,19,17,88,1020,10,3,7
2017/2/18,22,19,13,68,1021,13,4,5
2017/2/18,23,17,16,86,1022,1,2,2
2017/2/19,0,18,14,77,1021,13,5,7
2017/2/19,1,18,14,77,1021,16,4,7
2017/2/19,2,17,14,82,1022,5,2,2
2017/2/19,3,17,14,82,1021,16,4,4
2017/2/19,4,17,13,77,1021,16,5,3
2017/2/19,5,16,14,80,1020,2,2,2
2017/2/19,6,17,13,77,1020,16,6,4
2017/2/19,7,17,12,72,1020,13,4,3
2017/2/19,8,16,13,70,1020,2,2,4
2017/2/19,9,18,12,68,1020,2,3,6
2017/2/19,10,20,12,60,1021,6,2,3
2017/2/19,11,18,14,69,1021,15,1,8
2017/2/19,12,19,13,68,1019,17,3,3
2017/2/19,13,18,15,73,1017,4,1,8
2017/2/19,14,18,15,73,1017,4,1,8
2017/2/19,15,20,14,68,1015,10,3,3
2017/2/19,16,20,15,73,1015,9,3,3
2017/2/19,17,19,15,72,1015,1,1,10
2017/2/19,18,19,16,83,1014,6,1,10
2017/2/19,19,19,16,83,1014,6,1,10
2017/2/19,20,18,16,90,1015,2,1,10
2017/2/19,21,19,16,83,1015,0,0,3
2017/2/19,22,18,16,88,1015,6,1,3
2017/2/19,23,17,17,98,1015,0,0,1
2017/2/20,0,19,15,78,1014,1,2,3
2017/2/20,1,19,15,78,1013,1,2,4
2017/2/20,2,18,17,95,1013,15,2,1
2017/2/20,3,19,16,83,1013,3,2,8
2017/2/20,4,19,16,83,1013,1,2,8
2017/2/20,5,18,17,92,1013,0,0,1
2017/2/20,6,19,16,83,1013,2,2,8
2017/2/20,7,19,16,83,1014,2,2,3
2017/2/20,8,18,18,97,1015,15,2,1
2017/2/20,9,20,17,83,1015,2,2,3
2017/2/20,10,21,17,78,1015,6,1,3
2017/2/20,11,22,19,80,1015,1,2,1
2017/2/20,12,23,18,73,1014,17,3,6
2017/2/20,13,23,18,73,1013,7,3,6
2017/2/20,14,26,19,53,1012,11,4,6
2017/2/20,15,24,19,73,1012,9,3,5
2017/2/20,16,24,19,73,1011,10,3,5
2017/2/20,17,24,18,61,1012,11,3,4
2017/2/20,18,21,19,88,1012,11,4,7
2017/2/20,19,21,19,88,1013,11,4,1
2017/2/20,20,21,18,79,1014,11,1,2
2017/2/20,21,20,19,94,1014,12,4,7
2017/2/20,22,20,19,94,1015,12,3,7
2017/2/20,23,20,19,90,1016,1,3,2
2017/2/21,0,20,18,88,1016,16,4,7
2017/2/21,1,21,18,83,1015,16,3,7
2017/2/21,2,20,19,92,1016,4,1,2
2017/2/21,3,20,17,83,1015,13,2,5
2017/2/21,4,21,18,83,1015,13,4,6
2017/2/21,5,20,19,98,1015,2,2,2
2017/2/21,6,20,18,88,1015,13,4,4
2017/2/21,7,20,18,88,1016,13,4,4
2017/2/21,8,20,18,84,1018,1,2,3
2017/2/21,9,23,18,73,1017,13,6,6
2017/2/21,10,23,17,69,1018,16,6,6
2017/2/21,11,20,17,79,1019,2,3,3
2017/2/21,12,24,17,65,1017,16,5,6
2017/2/21,13,25,17,61,1016,16,7,5
2017/2/21,14,21,16,61,1016,5,4,4
2017/2/21,15,25,16,57,1014,13,6,4
2017/2/21,16,23,16,65,1014,16,5,3
2017/2/21,17,19,16,76,1016,1,3,8
2017/2/21,18,21,16,73,1015,13,6,8
2017/2/21,19,20,15,73,1016,16,5,10
2017/2/21,20,18,16,83,1017,1,3,8
2017/2/21,21,19,16,83,1017,16,5,3
2017/2/21,22,18,16,88,1017,13,5,11
2017/2/21,23,17,17,95,1018,10,1,1
2017/2/22,0,18,16,88,1017,16,3,3
2017/2/22,1,18,16,88,1016,13,4,3
2017/2/22,2,17,17,100,1016,15,1,2
2017/2/22,3,18,17,94,1015,16,2,9
2017/2/22,4,18,17,94,1015,2,2,8
2017/2/22,5,17,17,99,1015,3,1,2
2017/2/22,6,18,17,94,1015,2,3,10
2017/2/22,7,18,17,94,1015,0,0,3
2017/2/22,8,18,18,97,1016,15,1,8
2017/2/22,9,19,18,94,1017,6,1,3
2017/2/22,10,21,18,83,1016,13,4,3
2017/2/22,11,22,20,83,1016,3,1,3
2017/2/22,12,21,18,83,1015,7,2,3
2017/2/22,13,21,18,83,1014,8,2,3
2017/2/22,14,25,21,71,1013,16,1,3
2017/2/22,15,21,18,83,1012,8,2,3
2017/2/22,16,21,18,83,1013,8,2,3
2017/2/22,17,23,20,82,1013,13,2,8
2017/2/22,18,21,19,88,1012,12,4,3
2017/2/22,19,21,19,88,1013,11,3,3
2017/2/22,20,21,19,87,1014,15,2,3
2017/2/22,21,21,19,88,1014,10,3,3
2017/2/22,22,21,19,88,1014,10,3,3
2017/2/22,23,20,19,90,1015,15,1,2
2017/2/23,0,20,19,94,1015,6,1,10
2017/2/23,1,20,19,94,1015,14,2,9
2017/2/23,2,20,19,94,1016,4,1,2
2017/2/23,3,19,18,94,1015,14,5,9
2017/2/23,4,18,17,94,1015,4,6,10
2017/2/23,5,20,20,98,1015,11,1,1
2017/2/23,6,17,16,94,1016,4,5,10
2017/2/23,7,16,16,100,1017,4,5,10
2017/2/23,8,18,18,99,1018,8,2,1
2017/2/23,9,16,15,94,1018,4,5,12
2017/2/23,10,15,14,94,1019,4,7,3
2017/2/23,11,16,16,94,1019,15,3,10
2017/2/23,12,15,13,88,1019,4,6,3
2017/2/23,13,15,12,82,1019,4,7,3
2017/2/23,14,16,14,87,1018,4,3,5
2017/2/23,15,15,11,77,1018,15,6,3
2017/2/23,16,15,11,77,1018,15,6,3
2017/2/23,17,14,12,78,1018,4,3,8
2017/2/23,18,14,9,72,1019,3,7,3
2017/2/23,19,14,9,72,1019,3,6,8
2017/2/23,20,13,10,81,1020,4,3,10
2017/2/23,21,13,8,72,1021,3,7,3
2017/2/23,22,12,9,82,1021,1,6,10
2017/2/23,23,11,8,71,1022,15,5,2
2017/2/24,0,11,8,82,1022,3,6,10
2017/2/24,1,11,8,82,1022,3,6,10
2017/2/24,2,11,8,79,1022,4,1,2
2017/2/24,3,10,7,82,1022,3,5,3
2017/2/24,4,10,7,82,1022,3,6,3
2017/2/24,5,10,8,83,1022,4,2,2
2017/2/24,6,10,7,82,1022,15,6,3
2017/2/24,7,10,8,87,1023,1,4,10
2017/2/24,8,10,8,82,1024,4,3,8
2017/2/24,9,10,8,87,1025,3,7,3
2017/2/24,10,10,8,87,1025,3,7,3
2017/2/24,11,10,8,90,1025,4,3,10
2017/2/24,12,10,7,82,1024,3,6,3
2017/2/24,13,10,7,82,1024,3,6,3
2017/2/24,14,10,8,89,1023,4,4,10
2017/2/24,15,11,7,76,1022,3,6,3
2017/2/24,16,11,7,76,1022,3,5,3
2017/2/24,17,10,7,76,1022,4,3,5
2017/2/24,18,11,6,71,1022,1,6,3
2017/2/24,19,10,7,82,1022,3,6,3
2017/2/24,20,10,8,80,1023,15,3,10
2017/2/24,21,10,7,82,1024,3,5,3
2017/2/24,22,10,6,76,1024,3,6,3
2017/2/24,23,10,6,67,1024,4,3,2
2017/2/25,0,10,6,76,1024,3,5,3
2017/2/25,1,10,5,71,1024,3,6,8
2017/2/25,2,10,6,70,1023,15,2,2
2017/2/25,3,9,6,82,1022,3,5,10
2017/2/25,4,9,6,82,1022,3,5,10
2017/2/25,5,8,8,99,1022,15,2,1
2017/2/25,6,9,7,87,1022,3,5,10
2017/2/25,7,9,7,87,1023,15,4,10
2017/2/25,8,8,8,99,1023,4,2,10
2017/2/25,9,9,7,87,1024,15,5,10
2017/2/25,10,9,7,87,1024,15,6,8
2017/2/25,11,9,9,97,1024,4,2,10
2017/2/25,12,10,7,82,1022,2,5,8
2017/2/25,13,12,7,72,1021,3,5,8
2017/2/25,14,10,9,86,1020,4,3,10
2017/2/25,15,12,7,72,1019,3,5,8
2017/2/25,16,12,7,72,1019,15,5,8
2017/2/25,17,11,8,81,1019,14,2,8
2017/2/25,18,11,7,76,1019,4,5,8
2017/2/25,19,10,7,82,1020,4,5,8
2017/2/25,20,10,8,91,1021,14,1,10
2017/2/25,21,10,8,87,1021,15,4,8
2017/2/25,22,10,8,87,1022,4,5,8
